age,gender,income,employment_status,credit_score,loan_amount,previous_defaults,education,loan_approved
27,Male,54300.0,Employed,546.0,17700.0,0,Bachelor,1
61,Female,79000.0,Self-Employed,676.0,27300.0,0,Master,1
40,Female,19800.0,Employed,751.0,11800.0,1,Master,0
30,Female,40100.0,Employed,590.0,41100.0,1,Master,0
46,Female,39200.0,Employed,671.0,13500.0,1,Bachelor,0
24,Female,47000.0,Employed,642.0,37600.0,0,Bachelor,1
58,Male,56600.0,Employed,729.0,25900.0,0,High School,1
44,Male,88800.0,Employed,606.0,19000.0,0,High School,1
34,Male,23000.0,Employed,662.0,12500.0,0,Bachelor,1
61,Female,18300.0,Self-Employed,669.0,31800.0,0,Master,0
21,Female,44100.0,Employed,702.0,16900.0,0,Bachelor,1
37,Female,50200.0,Unemployed,586.0,13300.0,0,Bachelor,0
65,Female,57500.0,Self-Employed,706.0,46800.0,0,PhD,1
44,Male,27400.0,Employed,635.0,5100.0,0,High School,1
47,Female,18200.0,Employed,724.0,44700.0,0,Bachelor,0
27,Female,73800.0,Employed,646.0,60900.0,1,High School,0
29,Female,51900.0,Employed,786.0,10600.0,1,Bachelor,1
63,Female,33200.0,Employed,543.0,12200.0,0,Bachelor,1
55,Female,18000.0,Unemployed,726.0,9200.0,1,High School,0
32,Male,28700.0,Employed,707.0,30400.0,0,Bachelor,1
41,Female,56800.0,Self-Employed,719.0,12300.0,0,Bachelor,1
23,Male,49900.0,Employed,770.0,16700.0,0,High School,1
35,Female,20100.0,Employed,527.0,26400.0,0,Master,0
41,Female,54700.0,Self-Employed,850.0,6900.0,0,High School,1
30,Male,38400.0,Employed,724.0,7200.0,1,Bachelor,1
53,Female,75600.0,Self-Employed,844.0,22000.0,0,Master,1
66,Male,28300.0,Employed,839.0,14300.0,0,High School,1
26,Male,29500.0,Self-Employed,716.0,9900.0,0,Master,1
22,Male,42500.0,Self-Employed,702.0,18000.0,0,Bachelor,1
49,Female,32600.0,Employed,744.0,16800.0,1,Master,0
60,Female,25900.0,Self-Employed,486.0,10400.0,1,Bachelor,0
53,Female,100800.0,Employed,673.0,19800.0,0,Bachelor,1
24,Male,81700.0,Employed,762.0,9900.0,2,Bachelor,0
24,Female,24800.0,Employed,810.0,27800.0,0,Master,1
49,Female,44800.0,Employed,653.0,16000.0,0,Bachelor,1
57,Male,18700.0,Employed,711.0,54400.0,1,High School,0
40,Male,94000.0,Self-Employed,729.0,8200.0,2,Bachelor,0
61,Male,58700.0,Employed,673.0,12700.0,3,Master,0
43,Female,66300.0,Unemployed,601.0,31600.0,0,High School,0
65,Female,35400.0,Unemployed,624.0,9600.0,0,Bachelor,0
38,Female,72200.0,Self-Employed,591.0,18400.0,0,Bachelor,1
45,Male,72300.0,Unemployed,551.0,5500.0,0,PhD,1
21,Female,37000.0,Self-Employed,666.0,9500.0,1,Bachelor,0
35,Male,22600.0,Employed,850.0,10300.0,1,Bachelor,1
54,Male,49900.0,Employed,701.0,16300.0,0,High School,1
40,Female,37700.0,Employed,656.0,32700.0,1,Bachelor,0
57,Male,101300.0,Employed,712.0,15300.0,2,High School,0
47,Female,41200.0,Employed,610.0,14800.0,0,Bachelor,1
42,Male,42300.0,Employed,539.0,11100.0,0,Bachelor,1
25,Female,60100.0,Employed,621.0,9100.0,0,Bachelor,1
54,Male,40200.0,Retired,584.0,33200.0,0,Bachelor,1
59,Female,56800.0,Employed,523.0,20000.0,1,Master,0
23,Male,30700.0,Employed,633.0,14800.0,0,Master,1
37,Male,22900.0,Employed,721.0,47200.0,0,Bachelor,0
44,Female,25400.0,Employed,714.0,3400.0,0,High School,1
44,Male,33900.0,Employed,703.0,33300.0,0,Master,1
23,Female,42600.0,Employed,822.0,7000.0,0,Bachelor,1
65,Female,51500.0,Retired,633.0,19500.0,0,Bachelor,1
27,Male,50400.0,Employed,717.0,32200.0,0,Master,1
45,Male,40300.0,Employed,647.0,6200.0,0,PhD,1
23,Female,23500.0,Employed,801.0,37900.0,2,Bachelor,0
35,Female,56900.0,Unemployed,611.0,16600.0,0,Master,0
49,Female,18900.0,Employed,743.0,11100.0,0,High School,1
49,Male,22400.0,Employed,701.0,20600.0,0,High School,1
30,Female,41100.0,Self-Employed,784.0,24700.0,0,Bachelor,1
52,Male,59800.0,Employed,681.0,74900.0,0,PhD,1
43,Female,54900.0,Employed,660.0,16100.0,0,Bachelor,1
59,Female,38200.0,Employed,650.0,30000.0,0,Bachelor,1
29,Male,50100.0,Employed,667.0,19400.0,0,High School,1
57,Male,23600.0,Employed,521.0,22300.0,0,Bachelor,1
60,Male,30300.0,Employed,636.0,15500.0,0,Bachelor,1
34,Male,30500.0,Self-Employed,631.0,11400.0,0,Bachelor,1
24,Female,24700.0,Employed,583.0,22700.0,2,Bachelor,0
40,Male,33500.0,Employed,632.0,9900.0,0,High School,1
48,Male,36200.0,Retired,604.0,5400.0,0,High School,1
34,Male,31900.0,Unemployed,636.0,19200.0,0,Bachelor,0
64,Female,35300.0,Retired,733.0,11000.0,1,Bachelor,0
54,Female,18000.0,Employed,733.0,15200.0,0,Master,1
33,Male,48700.0,Employed,814.0,6600.0,0,High School,1
51,Male,32800.0,Unemployed,706.0,32000.0,0,High School,0
53,Female,32800.0,Employed,551.0,3600.0,1,High School,0
59,Female,20000.0,Employed,652.0,23300.0,0,Master,0
48,Male,87200.0,Employed,626.0,24700.0,0,High School,1
45,Male,89200.0,Employed,596.0,20300.0,1,Bachelor,1
52,Male,18000.0,Employed,771.0,33400.0,0,Bachelor,0
29,Male,35700.0,Self-Employed,719.0,8900.0,0,High School,1
48,Female,63800.0,Employed,686.0,58500.0,1,Master,0
51,Female,33500.0,Employed,554.0,10500.0,2,Bachelor,0
37,Male,29600.0,Employed,673.0,26800.0,0,High School,1
43,Female,28700.0,Employed,850.0,53800.0,0,Bachelor,0
33,Male,46900.0,Retired,609.0,15900.0,0,Bachelor,1
30,Female,148400.0,Retired,661.0,11700.0,0,Master,1
36,Female,60700.0,Employed,798.0,29000.0,0,Bachelor,1
26,Male,23100.0,Unemployed,643.0,12800.0,0,High School,0
31,Male,29300.0,Employed,641.0,10700.0,0,Bachelor,1
23,Female,35100.0,Employed,661.0,27300.0,0,Bachelor,1
48,Male,26100.0,Self-Employed,709.0,28300.0,0,Bachelor,1
61,Male,23800.0,Unemployed,600.0,17700.0,0,Bachelor,0
35,Female,58400.0,Employed,758.0,18800.0,0,Bachelor,1
33,Female,31200.0,Employed,646.0,19900.0,0,Master,1
62,Male,48300.0,Employed,698.0,16100.0,0,Bachelor,1
65,Female,97900.0,Employed,645.0,15300.0,0,Bachelor,1
37,Male,30900.0,Employed,566.0,8000.0,1,High School,0
27,Female,46000.0,Employed,493.0,11600.0,0,Bachelor,1
48,Female,24100.0,Self-Employed,699.0,17900.0,1,Bachelor,0
58,Female,49400.0,Employed,526.0,63900.0,0,Bachelor,0
33,Male,76900.0,Employed,745.0,9100.0,0,Master,1
37,Female,74900.0,Self-Employed,691.0,13400.0,0,Bachelor,1
35,Female,41000.0,Employed,850.0,8300.0,0,Bachelor,1
56,Male,31000.0,Self-Employed,630.0,5200.0,0,High School,1
48,Male,45200.0,Retired,827.0,41400.0,0,Bachelor,1
35,Male,41200.0,Retired,655.0,24800.0,0,High School,1
66,Male,50500.0,Employed,759.0,40700.0,0,PhD,1
31,Female,29200.0,Employed,726.0,5800.0,1,Bachelor,1
51,Male,32900.0,Employed,524.0,26300.0,0,Bachelor,1
24,Male,36000.0,Self-Employed,850.0,65000.0,1,High School,0
55,Female,56000.0,Retired,818.0,32100.0,1,PhD,0
54,Male,59800.0,Employed,714.0,25300.0,0,Bachelor,1
47,Male,32300.0,Employed,793.0,11400.0,0,High School,1
30,Male,22600.0,Self-Employed,703.0,43300.0,0,High School,0
50,Female,48100.0,Employed,755.0,12300.0,2,Bachelor,0
65,Female,57900.0,Employed,693.0,24400.0,0,Bachelor,1
40,Female,37500.0,Unemployed,591.0,9700.0,0,Bachelor,0
49,Male,28100.0,Employed,671.0,17000.0,0,High School,1
49,Female,31600.0,Employed,636.0,32400.0,0,High School,0
43,Male,91100.0,Employed,734.0,31000.0,0,Bachelor,1
41,Male,44800.0,Self-Employed,590.0,18200.0,0,Bachelor,1
63,Male,66600.0,Employed,693.0,65600.0,0,Master,1
30,Female,26900.0,Employed,560.0,15900.0,2,Bachelor,0
61,Male,73500.0,Employed,746.0,35900.0,2,Bachelor,0
32,Male,62800.0,Employed,576.0,12900.0,0,Bachelor,1
50,Male,38100.0,Employed,731.0,8500.0,1,Bachelor,1
53,Male,54400.0,Employed,690.0,16000.0,3,Bachelor,0
38,Female,76600.0,Employed,769.0,6600.0,0,Bachelor,1
34,Male,23100.0,Self-Employed,667.0,21900.0,0,High School,1
42,Female,30900.0,Self-Employed,749.0,19200.0,0,Bachelor,1
41,Male,52200.0,Self-Employed,693.0,26100.0,0,High School,1
21,Female,40500.0,Self-Employed,716.0,17900.0,2,Master,0
63,Female,49300.0,Employed,528.0,15100.0,3,Bachelor,0
35,Male,56600.0,Unemployed,625.0,18900.0,2,Bachelor,0
56,Male,51500.0,Unemployed,666.0,35500.0,0,Master,0
67,Female,35400.0,Employed,796.0,33400.0,1,Bachelor,0
42,Female,36600.0,Employed,709.0,38800.0,1,Bachelor,0
52,Male,87300.0,Employed,534.0,4700.0,0,Bachelor,1
66,Male,41900.0,Employed,717.0,34300.0,0,PhD,1
53,Female,79000.0,Employed,605.0,27400.0,2,Master,0
61,Female,81800.0,Employed,613.0,61600.0,4,High School,0
59,Male,27200.0,Self-Employed,675.0,13200.0,0,Master,1
43,Male,58000.0,Self-Employed,704.0,15000.0,0,High School,1
63,Male,23400.0,Employed,614.0,21100.0,2,High School,0
22,Female,90100.0,Employed,532.0,4200.0,0,PhD,1
22,Male,44100.0,Employed,665.0,3500.0,0,Master,1
58,Female,43000.0,Self-Employed,661.0,21800.0,0,Bachelor,1
49,Male,26000.0,Employed,802.0,9000.0,0,Bachelor,1
66,Male,29600.0,Self-Employed,684.0,8100.0,0,High School,1
23,Female,44900.0,Employed,780.0,25000.0,1,Bachelor,1
59,Female,42000.0,Employed,850.0,7000.0,0,Bachelor,1
27,Female,33100.0,Retired,586.0,27400.0,0,High School,0
56,Male,62300.0,Employed,805.0,10700.0,4,Bachelor,0
49,Female,40100.0,Unemployed,759.0,10500.0,1,Bachelor,0
57,Female,24200.0,Employed,491.0,22400.0,1,Bachelor,0
56,Male,57500.0,Self-Employed,664.0,8600.0,0,High School,1
43,Male,22500.0,Employed,740.0,51000.0,1,High School,0
65,Male,18000.0,Employed,709.0,16900.0,0,High School,1
36,Male,42100.0,Employed,821.0,17800.0,0,Bachelor,1
51,Female,24000.0,Employed,730.0,26400.0,1,Bachelor,0
54,Male,43900.0,Employed,558.0,34300.0,0,High School,1
21,Female,60400.0,Self-Employed,747.0,13200.0,0,Bachelor,1
38,Female,65700.0,Unemployed,583.0,27300.0,1,Bachelor,0
60,Female,51500.0,Employed,633.0,28300.0,0,Master,1
63,Female,20700.0,Employed,773.0,43500.0,0,Bachelor,0
35,Male,28000.0,Unemployed,764.0,13600.0,0,High School,1
37,Male,40200.0,Employed,683.0,28300.0,0,High School,1
64,Male,40400.0,Self-Employed,618.0,25400.0,0,Bachelor,1
30,Female,25100.0,Unemployed,663.0,23300.0,0,High School,0
40,Male,31800.0,Retired,670.0,4800.0,0,Bachelor,1
26,Female,60200.0,Employed,632.0,38300.0,0,Master,1
28,Male,51600.0,Self-Employed,777.0,33600.0,0,Bachelor,1
65,Male,34400.0,Employed,645.0,26800.0,1,PhD,0
54,Male,67200.0,Employed,658.0,12500.0,0,High School,1
52,Female,20700.0,Employed,660.0,48500.0,0,Bachelor,0
62,Female,60500.0,Employed,739.0,17400.0,0,Bachelor,1
24,Male,56500.0,Employed,702.0,24100.0,0,Bachelor,1
64,Male,58300.0,Self-Employed,699.0,9100.0,1,Bachelor,1
59,Male,46500.0,Employed,600.0,14900.0,1,High School,1
40,Female,29000.0,Employed,700.0,18800.0,0,Bachelor,1
44,Female,54000.0,Self-Employed,743.0,10600.0,0,Bachelor,1
44,Male,32600.0,Unemployed,651.0,12100.0,0,Master,1
46,Female,44500.0,Employed,692.0,24900.0,0,Bachelor,1
45,Male,27900.0,Self-Employed,758.0,33800.0,0,Bachelor,1
56,Female,33800.0,Unemployed,612.0,7500.0,0,Master,0
27,Male,37400.0,Employed,613.0,71500.0,0,Master,0
30,Female,49000.0,Self-Employed,670.0,10700.0,0,Bachelor,1
67,Male,53300.0,Employed,746.0,9700.0,1,High School,1
32,Female,93700.0,Retired,427.0,45200.0,0,Bachelor,1
21,Female,43200.0,Employed,663.0,27300.0,0,PhD,1
45,Female,25000.0,Employed,620.0,32300.0,0,Bachelor,0
36,Female,59900.0,Employed,710.0,10900.0,0,Master,1
25,Female,47500.0,Employed,672.0,23600.0,0,High School,1
39,Male,36500.0,Employed,777.0,83600.0,0,Master,0
24,Male,32900.0,Self-Employed,735.0,10800.0,1,High School,1
26,Male,29500.0,Employed,661.0,28000.0,2,Master,0
46,Female,29000.0,Employed,593.0,11300.0,0,High School,1
59,Male,21800.0,Employed,710.0,9600.0,0,Bachelor,1
59,Female,65000.0,Self-Employed,655.0,15500.0,0,High School,1
29,Female,49900.0,Self-Employed,663.0,17700.0,0,High School,1
65,Male,42000.0,Self-Employed,581.0,16300.0,0,High School,1
34,Male,29400.0,Unemployed,693.0,17300.0,0,Bachelor,0
29,Male,69200.0,Employed,637.0,67600.0,1,Master,0
35,Male,19700.0,Self-Employed,645.0,50200.0,0,Bachelor,0
57,Male,37600.0,Employed,372.0,20000.0,0,High School,1
40,Male,65600.0,Self-Employed,683.0,19100.0,0,High School,1
28,Female,18000.0,Employed,599.0,43100.0,1,High School,0
52,Female,43800.0,Unemployed,724.0,28000.0,0,High School,0
67,Male,28900.0,Employed,686.0,21200.0,0,Bachelor,1
41,Male,42600.0,Employed,555.0,69400.0,0,Bachelor,0
61,Male,33300.0,Employed,671.0,10700.0,3,PhD,0
39,Female,54000.0,Employed,698.0,17900.0,1,Bachelor,1
49,Female,74300.0,Employed,850.0,16600.0,0,Bachelor,1
51,Male,141000.0,Employed,731.0,23900.0,0,Master,1
26,Male,37900.0,Unemployed,570.0,9600.0,0,Bachelor,0
24,Female,58000.0,Employed,845.0,23900.0,1,Bachelor,1
63,Female,47600.0,Employed,657.0,15300.0,0,PhD,1
49,Male,49400.0,Self-Employed,656.0,33600.0,0,Bachelor,1
62,Female,83900.0,Employed,845.0,15000.0,0,High School,1
23,Male,28500.0,Unemployed,627.0,12800.0,3,Bachelor,0
21,Male,33600.0,Employed,667.0,27300.0,0,Bachelor,1
64,Female,36800.0,Employed,541.0,19300.0,0,Bachelor,1
35,Female,24500.0,Employed,677.0,15400.0,0,Bachelor,1
67,Male,40100.0,Employed,667.0,16000.0,0,Master,1
41,Female,55800.0,Self-Employed,646.0,13500.0,0,Bachelor,1
66,Male,60700.0,Employed,693.0,62100.0,0,High School,1
51,Female,36600.0,Retired,610.0,25100.0,0,Bachelor,0
27,Male,71000.0,Employed,804.0,28600.0,0,High School,1
37,Female,18000.0,Self-Employed,682.0,24700.0,2,High School,0
39,Female,128400.0,Retired,615.0,21400.0,0,High School,1
59,Male,53300.0,Employed,562.0,14000.0,2,Master,0
23,Female,32400.0,Self-Employed,684.0,11900.0,3,Bachelor,0
50,Female,50600.0,Employed,758.0,14000.0,0,High School,1
55,Female,37200.0,Employed,710.0,26800.0,0,Master,1
49,Male,18000.0,Self-Employed,849.0,13900.0,0,Master,1
34,Female,41100.0,Employed,850.0,39200.0,0,Master,1
55,Female,63300.0,Employed,571.0,49800.0,0,High School,1
48,Male,65000.0,Employed,553.0,6400.0,0,High School,1
50,Female,45500.0,Unemployed,615.0,47200.0,0,High School,0
46,Male,64800.0,Unemployed,740.0,9300.0,0,PhD,1
27,Male,49900.0,Self-Employed,713.0,15400.0,1,Bachelor,1
59,Female,44900.0,Employed,766.0,19700.0,0,High School,1
51,Female,28400.0,Self-Employed,592.0,5200.0,0,Master,1
25,Female,33700.0,Unemployed,529.0,11900.0,0,Bachelor,0
55,Male,35300.0,Employed,630.0,20000.0,0,Master,1
67,Female,46300.0,Employed,730.0,8700.0,0,Bachelor,1
34,Male,60000.0,Self-Employed,694.0,8400.0,0,Bachelor,1
56,Male,29500.0,Unemployed,786.0,54900.0,0,Bachelor,0
47,Male,20000.0,Employed,619.0,19500.0,0,Bachelor,1
44,Female,82400.0,Retired,765.0,33100.0,0,High School,1
60,Female,24700.0,Employed,628.0,57400.0,1,High School,0
49,Female,51300.0,Retired,746.0,29400.0,0,Master,1
65,Female,45600.0,Employed,745.0,13400.0,1,Master,1
42,Male,33800.0,Employed,814.0,12600.0,0,Bachelor,1
28,Female,54400.0,Employed,566.0,24900.0,0,Bachelor,1
35,Male,21900.0,Unemployed,798.0,27400.0,0,High School,0
25,Male,90700.0,Employed,718.0,21100.0,0,Bachelor,1
24,Male,149900.0,Self-Employed,685.0,28600.0,2,Bachelor,0
31,Female,74300.0,Employed,669.0,16800.0,0,Bachelor,1
38,Male,26800.0,Self-Employed,674.0,18200.0,0,Bachelor,1
62,Female,18000.0,Employed,683.0,14000.0,0,Bachelor,1
50,Male,51000.0,Employed,543.0,10700.0,0,Bachelor,1
35,Male,21000.0,Employed,701.0,10600.0,0,Bachelor,1
26,Female,32600.0,Employed,693.0,14500.0,0,Bachelor,1
36,Male,85900.0,Self-Employed,624.0,28100.0,0,Master,1
67,Female,90400.0,Employed,683.0,18400.0,0,Bachelor,1
60,Female,95400.0,Employed,774.0,14000.0,0,High School,1
29,Male,42200.0,Employed,628.0,15400.0,0,High School,1
63,Female,62800.0,Employed,583.0,6100.0,0,Bachelor,1
54,Male,18000.0,Employed,619.0,13100.0,3,Bachelor,0
47,Male,19000.0,Employed,503.0,28500.0,0,Bachelor,0
33,Female,34700.0,Employed,832.0,9000.0,0,PhD,1
56,Male,61100.0,Employed,609.0,7100.0,1,Bachelor,1
47,Female,32400.0,Employed,787.0,8600.0,2,High School,0
29,Female,60000.0,Employed,575.0,13400.0,0,Bachelor,1
25,Female,22500.0,Employed,627.0,17400.0,0,Bachelor,1
42,Male,42200.0,Self-Employed,685.0,20700.0,1,High School,0
51,Male,52800.0,Unemployed,735.0,27500.0,0,Bachelor,1
23,Female,58600.0,Employed,674.0,15600.0,0,PhD,1
50,Male,32000.0,Employed,549.0,27900.0,0,Bachelor,1
41,Female,40700.0,Employed,675.0,8800.0,0,Bachelor,1
55,Female,18600.0,Self-Employed,787.0,37100.0,1,High School,0
26,Male,38100.0,Employed,708.0,22400.0,0,High School,1
48,Male,68900.0,Self-Employed,850.0,5400.0,1,Master,1
52,Female,35200.0,Employed,695.0,19200.0,0,Bachelor,1
62,Female,27600.0,Self-Employed,766.0,72400.0,0,Master,0
57,Male,59300.0,Employed,725.0,61700.0,0,Master,1
45,Male,125800.0,Employed,626.0,17800.0,3,Bachelor,0
52,Male,119000.0,Employed,675.0,25800.0,1,Master,1
55,Female,45700.0,Employed,775.0,9300.0,0,High School,1
42,Male,59000.0,Self-Employed,651.0,8400.0,0,High School,1
44,Female,91100.0,Unemployed,714.0,16100.0,0,High School,1
59,Male,45300.0,Employed,627.0,13500.0,1,High School,1
50,Female,50500.0,Employed,759.0,19700.0,1,Bachelor,1
52,Male,34100.0,Unemployed,687.0,26300.0,1,Bachelor,0
51,Female,131100.0,Employed,753.0,25700.0,0,High School,1
43,Male,57500.0,Employed,786.0,33300.0,1,High School,1
60,Female,35100.0,Employed,737.0,24400.0,0,Bachelor,1
53,Male,30100.0,Employed,665.0,35500.0,0,Bachelor,1
45,Female,18000.0,Unemployed,666.0,33400.0,3,Master,0
56,Female,18200.0,Employed,501.0,16100.0,0,Bachelor,0
44,Male,27900.0,Employed,716.0,5300.0,1,High School,1
51,Female,63800.0,Employed,769.0,8700.0,0,High School,1
59,Female,47200.0,Employed,575.0,25700.0,0,Bachelor,1
66,Male,21400.0,Unemployed,667.0,19900.0,0,High School,0
33,Male,25300.0,Employed,665.0,61400.0,0,Master,0
30,Male,46200.0,Employed,719.0,7000.0,1,Bachelor,1
43,Female,92700.0,Retired,692.0,30800.0,0,Bachelor,1
38,Female,23100.0,Employed,602.0,17900.0,1,Bachelor,0
52,Male,50500.0,Employed,817.0,11100.0,0,High School,1
53,Male,32100.0,Employed,538.0,52200.0,2,Bachelor,0
56,Female,32600.0,Employed,628.0,9400.0,0,Bachelor,1
48,Female,22300.0,Employed,567.0,22100.0,0,Bachelor,0
36,Male,54900.0,Employed,710.0,38200.0,2,Bachelor,0
36,Female,31500.0,Employed,719.0,10900.0,2,Bachelor,0
38,Female,33700.0,Self-Employed,670.0,6000.0,0,Master,1
28,Male,65700.0,Employed,577.0,26100.0,3,Bachelor,0
62,Female,67400.0,Self-Employed,601.0,35700.0,0,High School,1
36,Male,27900.0,Employed,756.0,13300.0,2,High School,0
31,Male,46600.0,Unemployed,673.0,7000.0,0,Bachelor,1
26,Male,63100.0,Self-Employed,641.0,20900.0,0,Bachelor,1
21,Female,36600.0,Employed,621.0,15100.0,1,Bachelor,0
32,Female,56100.0,Unemployed,670.0,5900.0,1,Master,0
58,Male,34200.0,Employed,728.0,25500.0,0,Master,1
48,Male,33800.0,Self-Employed,659.0,11700.0,0,Bachelor,1
65,Male,25200.0,Self-Employed,717.0,26000.0,1,High School,0
37,Female,94500.0,Employed,547.0,71700.0,0,Bachelor,1
21,Male,31500.0,Employed,776.0,17700.0,1,High School,1
52,Female,26900.0,Employed,677.0,19000.0,0,High School,1
28,Male,23800.0,Employed,597.0,19400.0,0,Master,1
60,Male,41900.0,Employed,717.0,17000.0,2,Bachelor,0
63,Male,24100.0,Employed,695.0,9000.0,0,Master,1
66,Male,28100.0,Employed,585.0,21700.0,1,PhD,0
44,Female,59800.0,Employed,670.0,12800.0,0,Bachelor,1
30,Male,50200.0,Employed,636.0,13800.0,0,Master,1
67,Male,20500.0,Employed,572.0,11600.0,0,Bachelor,1
59,Male,57700.0,Employed,644.0,23700.0,1,High School,1
59,Male,40800.0,Self-Employed,591.0,11300.0,0,Bachelor,1
30,Male,70900.0,Unemployed,576.0,22700.0,0,Bachelor,1
56,Male,81600.0,Employed,722.0,24300.0,3,Bachelor,0
45,Female,18000.0,Self-Employed,706.0,18700.0,0,Master,0
30,Female,58800.0,Unemployed,658.0,7700.0,1,Bachelor,0
39,Male,90900.0,Retired,489.0,12500.0,0,High School,1
66,Male,44600.0,Employed,674.0,17100.0,0,High School,1
65,Female,56600.0,Employed,745.0,8200.0,0,Bachelor,1
35,Male,44900.0,Employed,783.0,21800.0,0,High School,1
36,Male,65500.0,Employed,766.0,42700.0,0,High School,1
22,Male,48600.0,Employed,579.0,24400.0,3,Bachelor,0
49,Male,18000.0,Employed,614.0,8600.0,1,Bachelor,0
24,Female,37800.0,Employed,666.0,77400.0,3,Bachelor,0
49,Male,36600.0,Employed,673.0,13200.0,0,Bachelor,1
51,Female,57300.0,Employed,683.0,21000.0,0,High School,1
37,Male,72300.0,Retired,775.0,12000.0,0,Bachelor,1
30,Male,35800.0,Retired,697.0,20500.0,0,High School,1
47,Female,21800.0,Self-Employed,783.0,41300.0,0,PhD,0
61,Male,46800.0,Employed,614.0,9500.0,1,Bachelor,1
35,Female,27200.0,Retired,647.0,13600.0,0,High School,1
64,Male,29600.0,Employed,644.0,19900.0,0,Bachelor,1
51,Female,132100.0,Self-Employed,675.0,6400.0,0,High School,1
41,Male,28600.0,Employed,565.0,29600.0,0,Bachelor,1
61,Female,18400.0,Employed,843.0,11700.0,3,High School,0
66,Male,54300.0,Self-Employed,688.0,18600.0,1,Bachelor,1
65,Female,57200.0,Self-Employed,583.0,9300.0,0,Bachelor,1
46,Male,62300.0,Self-Employed,588.0,9100.0,2,Master,0
58,Female,61100.0,Unemployed,687.0,17900.0,0,High School,1
56,Male,43200.0,Employed,730.0,45900.0,1,Bachelor,0
37,Female,43400.0,Employed,760.0,10200.0,0,Bachelor,1
23,Male,64200.0,Employed,684.0,31200.0,2,Bachelor,0
34,Male,89700.0,Employed,732.0,39600.0,0,Master,1
33,Male,21400.0,Self-Employed,709.0,32400.0,0,High School,0
61,Male,29600.0,Self-Employed,671.0,16300.0,0,Bachelor,1
47,Male,54900.0,Employed,651.0,20800.0,0,High School,1
21,Female,45600.0,Employed,682.0,45100.0,0,High School,1
37,Female,18000.0,Employed,670.0,31900.0,0,High School,0
54,Male,30100.0,Unemployed,679.0,18300.0,0,Bachelor,0
34,Female,46700.0,Employed,718.0,8900.0,1,Bachelor,1
37,Female,40400.0,Employed,818.0,54300.0,0,Bachelor,1
23,Male,33500.0,Employed,595.0,19400.0,1,Bachelor,0
54,Female,129600.0,Employed,688.0,13000.0,1,Bachelor,1
60,Female,39600.0,Self-Employed,710.0,24700.0,0,High School,1
45,Female,45000.0,Retired,648.0,5100.0,0,Bachelor,1
22,Male,42900.0,Employed,772.0,27300.0,0,High School,1
54,Female,44600.0,Employed,639.0,26000.0,0,High School,1
46,Male,40900.0,Unemployed,737.0,22300.0,0,Bachelor,1
51,Male,18000.0,Self-Employed,787.0,31700.0,0,Master,0
29,Male,24500.0,Employed,714.0,21400.0,0,High School,1
50,Female,34300.0,Employed,665.0,25800.0,0,Bachelor,1
40,Female,60300.0,Retired,721.0,27100.0,1,High School,0
41,Female,34600.0,Employed,646.0,33700.0,0,Master,1
